"cYr","pptAvg","tminAvg","tmaxAvg","tmeanAvg","tAvg"
1952,1379.63277678694,2.37587982652703,14.0733329522416,8.22460638938431,8.2246063893843
1953,1160.68016874743,2.86106092132742,15.2294085837106,9.04523475251902,9.04523475251902
1954,1088.99132254081,2.20939989481868,14.1375427203854,8.17347130760201,8.17347130760202
1955,1270.66305483148,2.46333824941693,14.2422781664914,8.35280820795414,8.35280820795415
1956,1144.9927616957,1.88579434764714,13.2156932440054,7.55074379582628,7.55074379582628
1957,962.748465724608,2.07973632261703,14.2322790811116,8.1560077018643,8.1560077018643
1958,1192.73018018018,1.3030863477691,12.5129164570662,6.90800140241765,6.90800140241765
1959,1173.63207755979,2.59252473285467,14.5113371747382,8.55193095379644,8.55193095379643
1960,1199.96087163305,1.60583912592795,13.4822727168793,7.54405592140365,7.54405592140363
1961,1055.72629167238,1.98613088977302,13.7769763037149,7.88155359674395,7.88155359674395
1962,943.543487904147,1.0569284004817,13.4480070425756,7.25246772152864,7.25246772152863
1963,895.540021950884,0.508231391289768,13.6228129525464,7.06552217191812,7.06552217191811
1964,833.890909589793,1.09605379491166,14.4201426807518,7.75809823783175,7.75809823783173
1965,831.437160104267,1.09459455648541,13.4547244325544,7.2746594945199,7.2746594945199
1966,935.627725796863,1.1300587643481,13.6032424810598,7.36665062270392,7.36665062270393
1967,1093.93585905703,1.18570136125974,12.9076636407982,7.04668250102895,7.04668250102895
1968,1073.3159258243,1.3517079007942,13.367848089206,7.35977799500008,7.35977799500008
1969,1113.33989390406,1.55994249325468,13.2215473468392,7.39074492004695,7.39074492004695
1970,1040.65350391,1.74678987362998,13.2182976631454,7.48254376838768,7.48254376838768
1971,1153.75531531532,1.94442470389171,13.3713135470496,7.65786912547065,7.65786912547065
1972,1413.88225636804,1.71483944604503,12.6891083596287,7.20197390283685,7.20197390283685
