"yr","mon","yrmon","seas","tmin","tmax","tmean","ppt"
1900,1,1900.041666666,"Win",-8.46927516348836,0.947432203777381,-3.76092147985549,78.0482055151598
1900,2,1900.12499999933,"Win",-9.69214524168839,0.23030959893904,-4.73091782137467,131.767694699776
1900,3,1900.20833333267,"Spr",-8.03268669684913,2.5154973247359,-2.75859468605661,98.7098778982028
1900,4,1900.291666666,"Spr",1.25523940183839,13.4426496547309,7.34894452828463,53.8412544016097
1900,5,1900.37499999933,"Spr",5.92581378332647,20.7024781634426,13.3141459733846,88.5245017606439
1900,6,1900.45833333267,"Sum",12.4566570631545,25.6814167466959,19.0690369049252,93.9656889376686
1900,7,1900.541666666,"Sum",14.6716243654822,28.1605716376275,21.4160980015549,129.635164860292
1900,8,1900.62499999933,"Sum",15.0121653633329,28.072479992683,21.542322678008,66.23479809759
1900,9,1900.70833333267,"Fal",11.5025046874285,24.1518681117666,17.8271863995976,64.5164421274066
1900,10,1900.791666666,"Fal",7.12258060090547,18.2498399414643,12.6862102711849,64.3036776878401
1900,11,1900.87499999933,"Fal",0.0856057072300726,8.84604335299767,4.46582453011387,95.5277861617963
1900,12,1900.95833333267,"Win",-7.85881465221567,1.41109434307404,-3.22386015457081,65.7602012164449
1901,1,1901.041666666,"Win",-8.79829880642063,-0.112931815063795,-4.45561531074221,47.4195509214799
1901,2,1901.12499999933,"Win",-12.4006205698084,-3.65925184067316,-8.02993620524077,23.8525270956235
1901,3,1901.20833333267,"Spr",-4.83961631682444,4.73433667169708,-0.0526398225636804,116.63210682764
1901,4,1901.291666666,"Spr",2.23793478757946,11.9405574610143,7.08924612429689,151.690390542827
1901,5,1901.37499999933,"Spr",7.61509763570677,18.5379247267572,13.076511181232,150.925729638268
1901,6,1901.45833333267,"Sum",12.0032569625463,25.8064398408561,18.9048484017012,70.52820642978
1901,7,1901.541666666,"Sum",17.142582887456,28.5877994237893,22.8651911556226,131.647403850551
1901,8,1901.62499999933,"Sum",14.6923455435131,25.6030392829378,20.1476924132254,177.05946266063
1901,9,1901.70833333267,"Fal",9.76222115516532,22.2320743586226,15.9971477568939,96.277363149952
1901,10,1901.791666666,"Fal",2.58879315864087,16.2140677733571,9.40143046599899,52.4580235057392
1901,11,1901.87499999933,"Fal",-4.17712900717977,4.13236749439795,-0.0223807563909086,60.719143458179
1901,12,1901.95833333267,"Win",-8.35803951159281,1.28860337494855,-3.53471806832213,177.320724836512
1902,1,1902.041666666,"Win",-10.9724836511639,-1.30495221109434,-6.1387179311291,67.5894151003796
1902,2,1902.12499999933,"Win",-10.7859061599671,-1.55093611377875,-6.16842113687291,131.111277724425
1902,3,1902.20833333267,"Spr",-1.95410115699456,8.5253816252801,3.28564023414277,103.08031508666
1902,4,1902.291666666,"Spr",1.67032651941281,12.9176558284173,7.29399117391503,89.0360785658755
1902,5,1902.37499999933,"Spr",6.26243380436274,19.507049435222,12.8847416197924,63.9831865367906
1902,6,1902.45833333267,"Sum",10.1478767091965,22.7538596972607,16.4508682032286,146.973108794073
1902,7,1902.541666666,"Sum",14.1475190926968,25.1537741802716,19.6506466364842,166.343416563772
1902,8,1902.62499999933,"Sum",11.5739781405771,24.3120597246993,17.9430189326382,89.6239859148489
1902,9,1902.70833333267,"Fal",9.33892440664014,20.7254136369872,15.0321690218137,187.357558421366
1902,10,1902.791666666,"Fal",4.50408469383089,14.9513609548635,9.72772282434719,125.643263364888
1902,11,1902.87499999933,"Fal",0.599647413911373,11.9621498147894,6.28089861435039,31.3886161796314
1902,12,1902.95833333267,"Win",-9.82088672428774,0.0326231307449582,-4.89413179677139,153.114645356016
1903,1,1903.041666666,"Win",-9.51657246078566,-0.527107970915078,-5.02184021585037,77.739345131934
1903,2,1903.12499999933,"Win",-7.97821054557095,1.64509626377647,-3.16655714089724,105.56246581607
1903,3,1903.20833333267,"Spr",0.199314949467234,11.0459491471167,5.62263204829195,120.4808963278
1903,4,1903.291666666,"Spr",0.925527507202634,13.3305611194951,7.12804431334888,77.569990853798
1903,5,1903.37499999933,"Spr",6.54332327251109,22.2094891846161,14.3764062285636,16.4238711300133
1903,6,1903.45833333267,"Sum",10.022094022957,20.45784744135,15.2399707321535,239.656293958934
1903,7,1903.541666666,"Sum",13.3496327799881,25.4792417798509,19.4144372799195,112.389700461883
1903,8,1903.62499999933,"Sum",11.4349256871084,21.5613367174281,16.4981312022683,176.683926007225
1903,9,1903.70833333267,"Fal",9.05254355878721,21.6370636118352,15.3448035853112,49.949694974162
1903,10,1903.791666666,"Fal",5.02276398225637,14.8267416655234,9.92475282388988,230.072901175287
1903,11,1903.87499999933,"Fal",-4.2253583024649,5.99657063154525,0.885606164540174,53.9895298852152
1903,12,1903.95833333267,"Win",-10.9862006676727,-1.35681803631042,-6.17150935199159,90.2197347601409
1904,1,1904.041666666,"Win",-14.4571866282526,-4.41001600585357,-9.43360131705309,90.0140430786116
1904,2,1904.12499999933,"Win",-13.7605181323455,-3.12707916037865,-8.4437986463621,51.715547171537
1904,3,1904.20833333267,"Spr",-5.58224722184113,3.4308323043856,-1.07570745872776,81.2295221109434
1904,4,1904.291666666,"Spr",-0.451399368912059,10.4119037819545,4.98025220652124,83.3885997164677
1904,5,1904.37499999933,"Spr",7.98765902958796,21.7390213563818,14.8633401929849,84.5934609228518
1904,6,1904.45833333267,"Sum",11.9131243426167,24.1030598618923,18.0080921022545,97.0833731193122
1904,7,1904.541666666,"Sum",13.7748625783144,25.1270590387342,19.4509608085243,110.182843554214
