"cYr","pptAvg","tminAvg","tmaxAvg","tmeanAvg","tAvg"
1974,1854.19640744433,4.34023568184336,17.4365891215243,10.8884124016838,10.8884124016838
1975,1864.60152210037,4.19805915586574,17.4627445441453,10.8304018500055,10.8304018500055
1976,1638.28612828182,2.52723939293231,16.5130311842251,9.5201352885787,9.5201352885787
1977,1845.669222333,3.63726182563422,16.7664783427495,10.2018700841919,10.2018700841919
1978,1459.15185443669,3.28806912595547,16.7222920128503,10.0051805694029,10.0051805694029
1979,1979.2412927883,3.76754181898749,16.2942361803479,10.0308889996677,10.0308889996677
1980,1477.34408773679,3.76193752077102,17.0951791846682,10.4285583527196,10.4285583527196
1981,1388.50522432702,3.21148665115764,16.623128115653,9.91730738340534,9.91730738340534
1982,1830.21781655035,4.54152099257782,17.3586465603191,10.9500837764484,10.9500837764484
1983,1592.46814223995,3.49032707433255,16.7762664783428,10.1332967763377,10.1332967763377
1984,1649.51750747757,3.8899595657472,17.3238681178686,10.6069138418079,10.6069138418079
1985,1207.69767032237,4.24779799490418,17.2559992245486,10.7518986097264,10.7518986097264
1986,1274.4178664008,4.66117314722499,18.0687955577711,11.3649843524981,11.3649843524981
1987,1366.03335327351,3.91181455633101,17.634169713083,10.772992134707,10.772992134707
1988,1263.67598870057,2.79280630331229,16.953299545807,9.87305292455965,9.87305292455965
1989,2089.00973080758,4.08184252797164,16.5965088069126,10.3391756674421,10.3391756674421
1990,1877.43597873047,4.83407388944277,18.4031499944611,11.6186119419519,11.6186119419519
1991,1792.81660684613,5.08147945053728,17.6482316938075,11.3648555721724,11.3648555721724
1992,1819.87699900299,3.90642960008863,16.4738623019829,10.1901459510358,10.1901459510358
1993,1445.71699235626,3.86684585133489,17.0502572837044,10.4585515675197,10.4585515675197
1994,1963.74171153207,4.15414257228315,17.20621247369,10.6801775229866,10.6801775229866
1995,1725.314592888,3.93262850337875,17.1269582917913,10.529793397585,10.529793397585
1996,1903.24804586241,3.42320316827296,16.373295114656,9.89824914146449,9.8982491414645
1997,1797.60613160518,3.52709399579041,16.6065434252797,10.0668187105351,10.0668187105351
1998,1777.03742439349,5.23039603411987,18.1204145895646,11.6754053118422,11.6754053118422
1999,1524.90662346294,3.88366151545364,17.994270521768,10.9389660186108,10.9389660186108
2000,1446.53823197075,3.76829677633765,17.1619372438241,10.4651170100809,10.4651170100809
2001,1449.1791957461,4.03095546693254,17.3706054060042,10.7007804364684,10.7007804364684
2002,1609.66966101695,4.93127035559986,17.7035551678298,11.3174127617149,11.3174127617149
2003,1876.74291458956,4.55501135482442,16.7265090838595,10.640760219342,10.640760219342
2004,1841.31009637754,5.00284452198959,17.0022291458956,11.0025368339426,11.0025368339426
2005,1421.52902957793,4.76016921457848,17.0585346737565,10.9093519441675,10.9093519441675
2006,1579.50599867065,4.78399772903511,17.2628611388058,11.0234294339205,11.0234294339205
2007,1073.66309737454,4.76846072892435,18.0177653151656,11.393113022045,11.393113022045
2008,1404.4149185776,4.12828652930098,17.0919233964772,10.6101049628891,10.6101049628891
2009,1950.99365902293,4.71980419851556,16.2669195192201,10.4933618588678,10.4933618588678
2010,1537.3704519774,4.27218151102249,16.4585906170378,10.3653860640301,10.3653860640301
2011,1778.99993660871,5.26743678062323,18.0167697720311,11.6421032763272,11.6421032763271
2012,1546.4717869139,5.76151815824946,18.2736532957739,12.0175857270117,12.0175857270117
2013,2158.38886446777,4.92235977913253,16.3346250426336,10.6284924108831,10.628492410883
